# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
,,,,,
global_time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
11/24/2019 17:00,11/24/2019 22:30,0,0,0,19.231
11/24/2019 18:00,11/24/2019 23:30,0,0,0,18.365
11/24/2019 19:00,11/25/2019 0:30,0,0,0,17.562
11/24/2019 20:00,11/25/2019 1:30,0,0,0,16.959
11/24/2019 21:00,11/25/2019 2:30,0,0,0,16.593
11/24/2019 22:00,11/25/2019 3:30,0,0,0,16.246
11/24/2019 23:00,11/25/2019 4:30,0,0,0,15.879
11/25/2019 0:00,11/25/2019 5:30,0,0,0.001,15.629
11/25/2019 1:00,11/25/2019 6:30,0.042,0.011,0.05,16.823
11/25/2019 2:00,11/25/2019 7:30,0.155,0.047,0.141,18.207
11/25/2019 3:00,11/25/2019 8:30,0.26,0.093,0.216,20.141
11/25/2019 4:00,11/25/2019 9:30,0.366,0.167,0.271,22.333
11/25/2019 5:00,11/25/2019 10:30,0.466,0.28,0.289,24.024
11/25/2019 6:00,11/25/2019 11:30,0.534,0.392,0.273,25.282
11/25/2019 7:00,11/25/2019 12:30,0.474,0.32,0.266,25.868
11/25/2019 8:00,11/25/2019 13:30,0.348,0.184,0.24,25.849
11/25/2019 9:00,11/25/2019 14:30,0.24,0.114,0.179,25.514
11/25/2019 10:00,11/25/2019 15:30,0.1,0.039,0.091,24.479
11/25/2019 11:00,11/25/2019 16:30,0.003,0.002,0.01,22.08
11/25/2019 12:00,11/25/2019 17:30,0,0,0,20.717
11/25/2019 13:00,11/25/2019 18:30,0,0,0,19.864
11/25/2019 14:00,11/25/2019 19:30,0,0,0,19.191
11/25/2019 15:00,11/25/2019 20:30,0,0,0,18.609
11/25/2019 16:00,11/25/2019 21:30,0,0,0,18.084
11/25/2019 17:00,11/25/2019 22:30,0,0,0,17.563
11/25/2019 18:00,11/25/2019 23:30,0,0,0,17.143
11/25/2019 19:00,11/26/2019 0:30,0,0,0,16.788
11/25/2019 20:00,11/26/2019 1:30,0,0,0,16.425
11/25/2019 21:00,11/26/2019 2:30,0,0,0,16.086
11/25/2019 22:00,11/26/2019 3:30,0,0,0,15.779
11/25/2019 23:00,11/26/2019 4:30,0,0,0,15.47
11/26/2019 0:00,11/26/2019 5:30,0,0,0.001,15.185
11/26/2019 1:00,11/26/2019 6:30,0.055,0.021,0.055,16.477
11/26/2019 2:00,11/26/2019 7:30,0.224,0.12,0.144,18.27
11/26/2019 3:00,11/26/2019 8:30,0.387,0.267,0.194,20.831
11/26/2019 4:00,11/26/2019 9:30,0.517,0.421,0.214,23.49
11/26/2019 5:00,11/26/2019 10:30,0.587,0.519,0.22,24.918
11/26/2019 6:00,11/26/2019 11:30,0.602,0.545,0.218,25.819
11/26/2019 7:00,11/26/2019 12:30,0.56,0.493,0.212,26.301
11/26/2019 8:00,11/26/2019 13:30,0.459,0.37,0.198,26.405
11/26/2019 9:00,11/26/2019 14:30,0.289,0.185,0.167,26.113
11/26/2019 10:00,11/26/2019 15:30,0.113,0.055,0.091,25.378
11/26/2019 11:00,11/26/2019 16:30,0.003,0.003,0.01,24.357
11/26/2019 12:00,11/26/2019 17:30,0,0,0,23.637
11/26/2019 13:00,11/26/2019 18:30,0,0,0,22.812
11/26/2019 14:00,11/26/2019 19:30,0,0,0,21.888
11/26/2019 15:00,11/26/2019 20:30,0,0,0,21.065
11/26/2019 16:00,11/26/2019 21:30,0,0,0,20.429
11/26/2019 17:00,11/26/2019 22:30,0,0,0,19.799
11/26/2019 18:00,11/26/2019 23:30,0,0,0,19.064
11/26/2019 19:00,11/27/2019 0:30,0,0,0,18.38
11/26/2019 20:00,11/27/2019 1:30,0,0,0,17.633
11/26/2019 21:00,11/27/2019 2:30,0,0,0,16.857
11/26/2019 22:00,11/27/2019 3:30,0,0,0,16.181
11/26/2019 23:00,11/27/2019 4:30,0,0,0,15.649
11/27/2019 0:00,11/27/2019 5:30,0,0,0.001,15.24
11/27/2019 1:00,11/27/2019 6:30,0.057,0.023,0.055,16.535
11/27/2019 2:00,11/27/2019 7:30,0.232,0.133,0.141,18.657
11/27/2019 3:00,11/27/2019 8:30,0.417,0.316,0.182,20.897
11/27/2019 4:00,11/27/2019 9:30,0.546,0.482,0.195,24.157
11/27/2019 5:00,11/27/2019 10:30,0.614,0.579,0.201,25.549
11/27/2019 6:00,11/27/2019 11:30,0.618,0.585,0.205,26.268
11/27/2019 7:00,11/27/2019 12:30,0.572,0.522,0.201,26.593
11/27/2019 8:00,11/27/2019 13:30,0.468,0.388,0.191,26.532
11/27/2019 9:00,11/27/2019 14:30,0.297,0.197,0.164,26.101
11/27/2019 10:00,11/27/2019 15:30,0.116,0.059,0.091,25.061
11/27/2019 11:00,11/27/2019 16:30,0.003,0.003,0.009,23.432
11/27/2019 12:00,11/27/2019 17:30,0,0,0,22.737
11/27/2019 13:00,11/27/2019 18:30,0,0,0,22.201
11/27/2019 14:00,11/27/2019 19:30,0,0,0,21.567
11/27/2019 15:00,11/27/2019 20:30,0,0,0,20.692
11/27/2019 16:00,11/27/2019 21:30,0,0,0,19.762
11/27/2019 17:00,11/27/2019 22:30,0,0,0,18.927
11/27/2019 18:00,11/27/2019 23:30,0,0,0,18.196
11/27/2019 19:00,11/28/2019 0:30,0,0,0,17.594
11/27/2019 20:00,11/28/2019 1:30,0,0,0,17.111
11/27/2019 21:00,11/28/2019 2:30,0,0,0,16.728
11/27/2019 22:00,11/28/2019 3:30,0,0,0,16.411
11/27/2019 23:00,11/28/2019 4:30,0,0,0,16.156
11/28/2019 0:00,11/28/2019 5:30,0,0,0.001,16.003
11/28/2019 1:00,11/28/2019 6:30,0.077,0.044,0.057,17.673
11/28/2019 2:00,11/28/2019 7:30,0.294,0.228,0.119,19.675
11/28/2019 3:00,11/28/2019 8:30,0.515,0.504,0.126,22.594
11/28/2019 4:00,11/28/2019 9:30,0.639,0.685,0.13,25.064
11/28/2019 5:00,11/28/2019 10:30,0.703,0.785,0.134,26.372
11/28/2019 6:00,11/28/2019 11:30,0.707,0.795,0.136,27.224
11/28/2019 7:00,11/28/2019 12:30,0.666,0.736,0.133,27.695
11/28/2019 8:00,11/28/2019 13:30,0.571,0.601,0.127,27.801
11/28/2019 9:00,11/28/2019 14:30,0.417,0.4,0.115,27.493
11/28/2019 10:00,11/28/2019 15:30,0.203,0.168,0.083,26.809
11/28/2019 11:00,11/28/2019 16:30,0.008,0.008,0.011,25.299
11/28/2019 12:00,11/28/2019 17:30,0,0,0,24.548
11/28/2019 13:00,11/28/2019 18:30,0,0,0,23.861
11/28/2019 14:00,11/28/2019 19:30,0,0,0,23.03
11/28/2019 15:00,11/28/2019 20:30,0,0,0,21.999
11/28/2019 16:00,11/28/2019 21:30,0,0,0,20.887
11/28/2019 17:00,11/28/2019 22:30,0,0,0,19.644
11/28/2019 18:00,11/28/2019 23:30,0,0,0,18.706
11/28/2019 19:00,11/29/2019 0:30,0,0,0,18.113
11/28/2019 20:00,11/29/2019 1:30,0,0,0,17.658
11/28/2019 21:00,11/29/2019 2:30,0,0,0,17.243
11/28/2019 22:00,11/29/2019 3:30,0,0,0,16.801
11/28/2019 23:00,11/29/2019 4:30,0,0,0,16.405
11/29/2019 0:00,11/29/2019 5:30,0,0,0.001,16.082
11/29/2019 1:00,11/29/2019 6:30,0.103,0.073,0.057,17.801
11/29/2019 2:00,11/29/2019 7:30,0.34,0.299,0.103,19.832
11/29/2019 3:00,11/29/2019 8:30,0.527,0.53,0.117,22.881
11/29/2019 4:00,11/29/2019 9:30,0.644,0.699,0.125,25.488
11/29/2019 5:00,11/29/2019 10:30,0.704,0.793,0.13,26.64
11/29/2019 6:00,11/29/2019 11:30,0.712,0.809,0.131,27.359
11/29/2019 7:00,11/29/2019 12:30,0.671,0.748,0.129,27.761
11/29/2019 8:00,11/29/2019 13:30,0.575,0.609,0.123,27.8
11/29/2019 9:00,11/29/2019 14:30,0.41,0.39,0.116,27.391
11/29/2019 10:00,11/29/2019 15:30,0.195,0.158,0.083,26.66
11/29/2019 11:00,11/29/2019 16:30,0.007,0.008,0.011,24.86
11/29/2019 12:00,11/29/2019 17:30,0,0,0,23.844
11/29/2019 13:00,11/29/2019 18:30,0,0,0,23.111
11/29/2019 14:00,11/29/2019 19:30,0,0,0,22.234
11/29/2019 15:00,11/29/2019 20:30,0,0,0,21.281
11/29/2019 16:00,11/29/2019 21:30,0,0,0,20.38
11/29/2019 17:00,11/29/2019 22:30,0,0,0,19.465
11/29/2019 18:00,11/29/2019 23:30,0,0,0,18.656
11/29/2019 19:00,11/30/2019 0:30,0,0,0,17.968
11/29/2019 20:00,11/30/2019 1:30,0,0,0,17.368
11/29/2019 21:00,11/30/2019 2:30,0,0,0,16.801
11/29/2019 22:00,11/30/2019 3:30,0,0,0,16.364
11/29/2019 23:00,11/30/2019 4:30,0,0,0,16.042
11/30/2019 0:00,11/30/2019 5:30,0,0,0.001,15.749
11/30/2019 1:00,11/30/2019 6:30,0.079,0.046,0.057,16.87
11/30/2019 2:00,11/30/2019 7:30,0.291,0.219,0.122,18.531
11/30/2019 3:00,11/30/2019 8:30,0.498,0.465,0.138,21.366
11/30/2019 4:00,11/30/2019 9:30,0.618,0.633,0.146,24.256
11/30/2019 5:00,11/30/2019 10:30,0.677,0.721,0.154,25.645
11/30/2019 6:00,11/30/2019 11:30,0.652,0.669,0.172,26.31
11/30/2019 7:00,11/30/2019 12:30,0.609,0.608,0.17,26.629
11/30/2019 8:00,11/30/2019 13:30,0.51,0.475,0.161,26.555
11/30/2019 9:00,11/30/2019 14:30,0.351,0.287,0.142,26.099
11/30/2019 10:00,11/30/2019 15:30,0.151,0.1,0.088,24.74
11/30/2019 11:00,11/30/2019 16:30,0.005,0.005,0.01,21.989
11/30/2019 12:00,11/30/2019 17:30,0,0,0,20.83
11/30/2019 13:00,11/30/2019 18:30,0,0,0,20.144
11/30/2019 14:00,11/30/2019 19:30,0,0,0,19.487
11/30/2019 15:00,11/30/2019 20:30,0,0,0,18.698
11/30/2019 16:00,11/30/2019 21:30,0,0,0,17.848
11/30/2019 17:00,11/30/2019 22:30,0,0,0,17.161
11/30/2019 18:00,11/30/2019 23:30,0,0,0,16.639
11/30/2019 19:00,12/1/2019 0:30,0,0,0,16.217
11/30/2019 20:00,12/1/2019 1:30,0,0,0,15.835
11/30/2019 21:00,12/1/2019 2:30,0,0,0,15.461
11/30/2019 22:00,12/1/2019 3:30,0,0,0,15.22
11/30/2019 23:00,12/1/2019 4:30,0,0,0,14.967
12/1/2019 0:00,12/1/2019 5:30,0,0,0.001,14.522
12/1/2019 1:00,12/1/2019 6:30,0.081,0.048,0.056,15.392
12/1/2019 2:00,12/1/2019 7:30,0.292,0.219,0.121,17.084
12/1/2019 3:00,12/1/2019 8:30,0.49,0.447,0.141,19.874
12/1/2019 4:00,12/1/2019 9:30,0.611,0.614,0.15,23.182
12/1/2019 5:00,12/1/2019 10:30,0.67,0.702,0.157,24.743
12/1/2019 6:00,12/1/2019 11:30,0.667,0.697,0.164,25.736
12/1/2019 7:00,12/1/2019 12:30,0.634,0.657,0.156,26.294
12/1/2019 8:00,12/1/2019 13:30,0.532,0.517,0.15,26.403
12/1/2019 9:00,12/1/2019 14:30,0.353,0.29,0.14,25.887
12/1/2019 10:00,12/1/2019 15:30,0.151,0.101,0.088,24.462
12/1/2019 11:00,12/1/2019 16:30,0.005,0.005,0.01,22.045
12/1/2019 12:00,12/1/2019 17:30,0,0,0,20.933
12/1/2019 13:00,12/1/2019 18:30,0,0,0,20.032
12/1/2019 14:00,12/1/2019 19:30,0,0,0,19.264
12/1/2019 15:00,12/1/2019 20:30,0,0,0,18.579
12/1/2019 16:00,12/1/2019 21:30,0,0,0,17.985
12/1/2019 17:00,12/1/2019 22:30,0,0,0,17.456
12/1/2019 18:00,12/1/2019 23:30,0,0,0,16.94
12/1/2019 19:00,12/2/2019 0:30,0,0,0,16.554
12/1/2019 20:00,12/2/2019 1:30,0,0,0,16.288
12/1/2019 21:00,12/2/2019 2:30,0,0,0,16.13
12/1/2019 22:00,12/2/2019 3:30,0,0,0,15.917
12/1/2019 23:00,12/2/2019 4:30,0,0,0,15.647
12/2/2019 0:00,12/2/2019 5:30,0,0,0.001,15.43
12/2/2019 1:00,12/2/2019 6:30,0.059,0.028,0.052,16.24
12/2/2019 2:00,12/2/2019 7:30,0.293,0.221,0.122,17.791
12/2/2019 3:00,12/2/2019 8:30,0.49,0.45,0.14,20.387
12/2/2019 4:00,12/2/2019 9:30,0.614,0.622,0.148,23.259
12/2/2019 5:00,12/2/2019 10:30,0.678,0.716,0.153,24.416
12/2/2019 6:00,12/2/2019 11:30,0.685,0.729,0.155,25.133
12/2/2019 7:00,12/2/2019 12:30,0.64,0.665,0.153,25.455
12/2/2019 8:00,12/2/2019 13:30,0.537,0.522,0.148,25.38
12/2/2019 9:00,12/2/2019 14:30,0.371,0.317,0.134,24.89
12/2/2019 10:00,12/2/2019 15:30,0.161,0.112,0.087,23.45
12/2/2019 11:00,12/2/2019 16:30,0.005,0.005,0.01,20.571
12/2/2019 12:00,12/2/2019 17:30,0,0,0,19.312
12/2/2019 13:00,12/2/2019 18:30,0,0,0,18.615
12/2/2019 14:00,12/2/2019 19:30,0,0,0,17.988
12/2/2019 15:00,12/2/2019 20:30,0,0,0,17.402
12/2/2019 16:00,12/2/2019 21:30,0,0,0,16.857
12/2/2019 17:00,12/2/2019 22:30,0,0,0,16.326
12/2/2019 18:00,12/2/2019 23:30,0,0,0,15.796
12/2/2019 19:00,12/3/2019 0:30,0,0,0,15.279
12/2/2019 20:00,12/3/2019 1:30,0,0,0,14.794
12/2/2019 21:00,12/3/2019 2:30,0,0,0,14.339
12/2/2019 22:00,12/3/2019 3:30,0,0,0,13.901
12/2/2019 23:00,12/3/2019 4:30,0,0,0,13.511
12/3/2019 0:00,12/3/2019 5:30,0,0,0.001,13.205
12/3/2019 1:00,12/3/2019 6:30,0.072,0.039,0.056,14.443
12/3/2019 2:00,12/3/2019 7:30,0.277,0.194,0.127,16.288
12/3/2019 3:00,12/3/2019 8:30,0.461,0.39,0.158,18.873
12/3/2019 4:00,12/3/2019 9:30,0.586,0.554,0.169,21.882
12/3/2019 5:00,12/3/2019 10:30,0.649,0.644,0.176,23.212
12/3/2019 6:00,12/3/2019 11:30,0.641,0.625,0.187,23.917
12/3/2019 7:00,12/3/2019 12:30,0.585,0.544,0.189,24.227
12/3/2019 8:00,12/3/2019 13:30,0.474,0.397,0.183,24.17
12/3/2019 9:00,12/3/2019 14:30,0.3,0.204,0.157,23.598
12/3/2019 10:00,12/3/2019 15:30,0.121,0.065,0.087,22.064
12/3/2019 11:00,12/3/2019 16:30,0.003,0.003,0.009,19.407
12/3/2019 12:00,12/3/2019 17:30,0,0,0,18.26
12/3/2019 13:00,12/3/2019 18:30,0,0,0,17.424
12/3/2019 14:00,12/3/2019 19:30,0,0,0,16.62
12/3/2019 15:00,12/3/2019 20:30,0,0,0,15.864
12/3/2019 16:00,12/3/2019 21:30,0,0,0,15.204
12/3/2019 17:00,12/3/2019 22:30,0,0,0,14.623
12/3/2019 18:00,12/3/2019 23:30,0,0,0,14.109
12/3/2019 19:00,12/4/2019 0:30,0,0,0,13.652
12/3/2019 20:00,12/4/2019 1:30,0,0,0,13.244
12/3/2019 21:00,12/4/2019 2:30,0,0,0,12.892
12/3/2019 22:00,12/4/2019 3:30,0,0,0,12.557
12/3/2019 23:00,12/4/2019 4:30,0,0,0,12.19
12/4/2019 0:00,12/4/2019 5:30,0,0,0.001,11.761
12/4/2019 1:00,12/4/2019 6:30,0.087,0.056,0.054,12.927
12/4/2019 2:00,12/4/2019 7:30,0.325,0.267,0.108,15.29
12/4/2019 3:00,12/4/2019 8:30,0.53,0.511,0.121,17.652
12/4/2019 4:00,12/4/2019 9:30,0.657,0.697,0.125,21.05
12/4/2019 5:00,12/4/2019 10:30,0.721,0.802,0.127,23.018
12/4/2019 6:00,12/4/2019 11:30,0.721,0.802,0.132,23.766
12/4/2019 7:00,12/4/2019 12:30,0.676,0.734,0.131,24.167
12/4/2019 8:00,12/4/2019 13:30,0.574,0.59,0.127,24.134
12/4/2019 9:00,12/4/2019 14:30,0.409,0.377,0.117,23.435
12/4/2019 10:00,12/4/2019 15:30,0.194,0.153,0.081,21.646
12/4/2019 11:00,12/4/2019 16:30,0.006,0.007,0.01,18.151
12/4/2019 12:00,12/4/2019 17:30,0,0,0,16.585
12/4/2019 13:00,12/4/2019 18:30,0,0,0,15.609
12/4/2019 14:00,12/4/2019 19:30,0,0,0,14.767
12/4/2019 15:00,12/4/2019 20:30,0,0,0,14.055
12/4/2019 16:00,12/4/2019 21:30,0,0,0,13.528
12/4/2019 17:00,12/4/2019 22:30,0,0,0,13.109
12/4/2019 18:00,12/4/2019 23:30,0,0,0,12.659
12/4/2019 19:00,12/5/2019 0:30,0,0,0,12.23
12/4/2019 20:00,12/5/2019 1:30,0,0,0,11.96
12/4/2019 21:00,12/5/2019 2:30,0,0,0,11.667
12/4/2019 22:00,12/5/2019 3:30,0,0,0,11.293
12/4/2019 23:00,12/5/2019 4:30,0,0,0,10.899
12/5/2019 0:00,12/5/2019 5:30,0,0,0.001,10.582
12/5/2019 1:00,12/5/2019 6:30,0.087,0.055,0.055,11.506
12/5/2019 2:00,12/5/2019 7:30,0.321,0.254,0.113,13.506
12/5/2019 3:00,12/5/2019 8:30,0.497,0.447,0.139,16.357
12/5/2019 4:00,12/5/2019 9:30,0.625,0.625,0.147,20.137
12/5/2019 5:00,12/5/2019 10:30,0.689,0.728,0.149,22.548
12/5/2019 6:00,12/5/2019 11:30,0.705,0.763,0.147,23.934
12/5/2019 7:00,12/5/2019 12:30,0.627,0.635,0.161,24.619
12/5/2019 8:00,12/5/2019 13:30,0.475,0.408,0.176,24.697
12/5/2019 9:00,12/5/2019 14:30,0.284,0.187,0.155,24.131
12/5/2019 10:00,12/5/2019 15:30,0.128,0.075,0.085,22.696
12/5/2019 11:00,12/5/2019 16:30,0.005,0.006,0.009,20.179
12/5/2019 12:00,12/5/2019 17:30,0,0,0,19.165
12/5/2019 13:00,12/5/2019 18:30,0,0,0,18.103
12/5/2019 14:00,12/5/2019 19:30,0,0,0,16.888
12/5/2019 15:00,12/5/2019 20:30,0,0,0,16.148
12/5/2019 16:00,12/5/2019 21:30,0,0,0,15.744
12/5/2019 17:00,12/5/2019 22:30,0,0,0,15.327
12/5/2019 18:00,12/5/2019 23:30,0,0,0,14.899
12/5/2019 19:00,12/6/2019 0:30,0,0,0,14.481
12/5/2019 20:00,12/6/2019 1:30,0,0,0,14.013
12/5/2019 21:00,12/6/2019 2:30,0,0,0,13.61
12/5/2019 22:00,12/6/2019 3:30,0,0,0,13.33
12/5/2019 23:00,12/6/2019 4:30,0,0,0,13.084
12/6/2019 0:00,12/6/2019 5:30,0,0,0.001,12.903
12/6/2019 1:00,12/6/2019 6:30,0.09,0.06,0.054,13.774
12/6/2019 2:00,12/6/2019 7:30,0.335,0.282,0.105,15.683
12/6/2019 3:00,12/6/2019 8:30,0.529,0.514,0.12,18.577
12/6/2019 4:00,12/6/2019 9:30,0.651,0.687,0.127,21.392
12/6/2019 5:00,12/6/2019 10:30,0.71,0.785,0.131,23.907
12/6/2019 6:00,12/6/2019 11:30,0.71,0.792,0.135,25.564
12/6/2019 7:00,12/6/2019 12:30,0.664,0.723,0.134,25.982
12/6/2019 8:00,12/6/2019 13:30,0.561,0.574,0.131,25.909
12/6/2019 9:00,12/6/2019 14:30,0.382,0.34,0.125,25.403
12/6/2019 10:00,12/6/2019 15:30,0.162,0.117,0.084,24.221
12/6/2019 11:00,12/6/2019 16:30,0.003,0.004,0.008,22.515
12/6/2019 12:00,12/6/2019 17:30,0,0,0,22.028
12/6/2019 13:00,12/6/2019 18:30,0,0,0,21.507
12/6/2019 14:00,12/6/2019 19:30,0,0,0,20.924
12/6/2019 15:00,12/6/2019 20:30,0,0,0,20.292
12/6/2019 16:00,12/6/2019 21:30,0,0,0,19.469
12/6/2019 17:00,12/6/2019 22:30,0,0,0,18.695
12/6/2019 18:00,12/6/2019 23:30,0,0,0,17.889
12/6/2019 19:00,12/7/2019 0:30,0,0,0,17.169
12/6/2019 20:00,12/7/2019 1:30,0,0,0,16.589
12/6/2019 21:00,12/7/2019 2:30,0,0,0,16.049
12/6/2019 22:00,12/7/2019 3:30,0,0,0,15.728
12/6/2019 23:00,12/7/2019 4:30,0,0,0,15.405
12/7/2019 0:00,12/7/2019 5:30,0,0,0,14.992
12/7/2019 1:00,12/7/2019 6:30,0.079,0.048,0.055,16.37
12/7/2019 2:00,12/7/2019 7:30,0.301,0.235,0.118,18.731
12/7/2019 3:00,12/7/2019 8:30,0.505,0.478,0.135,21.515
12/7/2019 4:00,12/7/2019 9:30,0.622,0.64,0.145,24.059
12/7/2019 5:00,12/7/2019 10:30,0.671,0.705,0.159,25.438
12/7/2019 6:00,12/7/2019 11:30,0.624,0.605,0.192,26.007
12/7/2019 7:00,12/7/2019 12:30,0.52,0.43,0.218,26.127
12/7/2019 8:00,12/7/2019 13:30,0.395,0.276,0.207,26.006
12/7/2019 9:00,12/7/2019 14:30,0.292,0.194,0.161,25.738
12/7/2019 10:00,12/7/2019 15:30,0.078,0.03,0.076,25.004
12/7/2019 11:00,12/7/2019 16:30,0.001,0.001,0.006,23.952
12/7/2019 12:00,12/7/2019 17:30,0,0,0,23.26
12/7/2019 13:00,12/7/2019 18:30,0,0,0,22.676
12/7/2019 14:00,12/7/2019 19:30,0,0,0,22.253
12/7/2019 15:00,12/7/2019 20:30,0,0,0,21.621
12/7/2019 16:00,12/7/2019 21:30,0,0,0,20.79
12/7/2019 17:00,12/7/2019 22:30,0,0,0,20.013
12/7/2019 18:00,12/7/2019 23:30,0,0,0,19.234
12/7/2019 19:00,12/8/2019 0:30,0,0,0,18.473
12/7/2019 20:00,12/8/2019 1:30,0,0,0,17.763
12/7/2019 21:00,12/8/2019 2:30,0,0,0,17.323
12/7/2019 22:00,12/8/2019 3:30,0,0,0,17.102
12/7/2019 23:00,12/8/2019 4:30,0,0,0,16.895
12/8/2019 0:00,12/8/2019 5:30,0,0,0,16.689
12/8/2019 1:00,12/8/2019 6:30,0.034,0.01,0.043,17.282
12/8/2019 2:00,12/8/2019 7:30,0.192,0.088,0.141,18.415
12/8/2019 3:00,12/8/2019 8:30,0.362,0.231,0.2,20.909
12/8/2019 4:00,12/8/2019 9:30,0.521,0.428,0.214,23.8
12/8/2019 5:00,12/8/2019 10:30,0.559,0.463,0.236,25.132
12/8/2019 6:00,12/8/2019 11:30,0.53,0.402,0.259,25.755
12/8/2019 7:00,12/8/2019 12:30,0.417,0.241,0.27,25.889
12/8/2019 8:00,12/8/2019 13:30,0.287,0.118,0.231,25.662
12/8/2019 9:00,12/8/2019 14:30,0.182,0.062,0.163,25.214
12/8/2019 10:00,12/8/2019 15:30,0.063,0.017,0.07,24.507
12/8/2019 11:00,12/8/2019 16:30,0.001,0.001,0.007,22.977
12/8/2019 12:00,12/8/2019 17:30,0,0,0,21.791
12/8/2019 13:00,12/8/2019 18:30,0,0,0,20.772
12/8/2019 14:00,12/8/2019 19:30,0,0,0,19.891
12/8/2019 15:00,12/8/2019 20:30,0,0,0,19.078
12/8/2019 16:00,12/8/2019 21:30,0,0,0,18.52
12/8/2019 17:00,12/8/2019 22:30,0,0,0,18.158
12/8/2019 18:00,12/8/2019 23:30,0,0,0,17.871
12/8/2019 19:00,12/9/2019 0:30,0,0,0,17.497
12/8/2019 20:00,12/9/2019 1:30,0,0,0,16.992
12/8/2019 21:00,12/9/2019 2:30,0,0,0,16.576
12/8/2019 22:00,12/9/2019 3:30,0,0,0,15.779
12/8/2019 23:00,12/9/2019 4:30,0,0,0,15.139
12/9/2019 0:00,12/9/2019 5:30,0,0,0,14.705
12/9/2019 1:00,12/9/2019 6:30,0.078,0.048,0.053,15.663
12/9/2019 2:00,12/9/2019 7:30,0.3,0.234,0.116,17.316
12/9/2019 3:00,12/9/2019 8:30,0.49,0.451,0.138,20.197
12/9/2019 4:00,12/9/2019 9:30,0.619,0.63,0.145,22.78
12/9/2019 5:00,12/9/2019 10:30,0.684,0.729,0.149,24.032
12/9/2019 6:00,12/9/2019 11:30,0.671,0.699,0.161,24.645
12/9/2019 7:00,12/9/2019 12:30,0.627,0.636,0.16,24.893
12/9/2019 8:00,12/9/2019 13:30,0.509,0.469,0.16,24.737
12/9/2019 9:00,12/9/2019 14:30,0.314,0.23,0.149,24.195
12/9/2019 10:00,12/9/2019 15:30,0.108,0.056,0.082,23.03
12/9/2019 11:00,12/9/2019 16:30,0.002,0.003,0.007,20.937
12/9/2019 12:00,12/9/2019 17:30,0,0,0,19.763
12/9/2019 13:00,12/9/2019 18:30,0,0,0,18.7
12/9/2019 14:00,12/9/2019 19:30,0,0,0,17.71
12/9/2019 15:00,12/9/2019 20:30,0,0,0,16.883
12/9/2019 16:00,12/9/2019 21:30,0,0,0,16.234
12/9/2019 17:00,12/9/2019 22:30,0,0,0,15.666
12/9/2019 18:00,12/9/2019 23:30,0,0,0,15.176
12/9/2019 19:00,12/10/2019 0:30,0,0,0,14.748
12/9/2019 20:00,12/10/2019 1:30,0,0,0,14.342
12/9/2019 21:00,12/10/2019 2:30,0,0,0,13.991
12/9/2019 22:00,12/10/2019 3:30,0,0,0,13.79
12/9/2019 23:00,12/10/2019 4:30,0,0,0,13.428
12/10/2019 0:00,12/10/2019 5:30,0,0,0,13.145
12/10/2019 1:00,12/10/2019 6:30,0.067,0.036,0.053,14.29
12/10/2019 2:00,12/10/2019 7:30,0.264,0.178,0.129,16.177
12/10/2019 3:00,12/10/2019 8:30,0.444,0.362,0.164,18.75
12/10/2019 4:00,12/10/2019 9:30,0.579,0.542,0.174,22.3
12/10/2019 5:00,12/10/2019 10:30,0.636,0.62,0.185,23.802
12/10/2019 6:00,12/10/2019 11:30,0.604,0.553,0.207,24.339
12/10/2019 7:00,12/10/2019 12:30,0.562,0.5,0.202,24.583
12/10/2019 8:00,12/10/2019 13:30,0.449,0.353,0.195,24.486
12/10/2019 9:00,12/10/2019 14:30,0.223,0.107,0.163,23.971
12/10/2019 10:00,12/10/2019 15:30,0.066,0.021,0.07,22.91
12/10/2019 11:00,12/10/2019 16:30,0,0.001,0.006,21.875
12/10/2019 12:00,12/10/2019 17:30,0,0,0,21.982
12/10/2019 13:00,12/10/2019 18:30,0,0,0,21.745
12/10/2019 14:00,12/10/2019 19:30,0,0,0,20.93
12/10/2019 15:00,12/10/2019 20:30,0,0,0,19.941
12/10/2019 16:00,12/10/2019 21:30,0,0,0,18.986
12/10/2019 17:00,12/10/2019 22:30,0,0,0,18.274
12/10/2019 18:00,12/10/2019 23:30,0,0,0,17.743
12/10/2019 19:00,12/11/2019 0:30,0,0,0,17.323
12/10/2019 20:00,12/11/2019 1:30,0,0,0,17.018
12/10/2019 21:00,12/11/2019 2:30,0,0,0,16.53
12/10/2019 22:00,12/11/2019 3:30,0,0,0,15.812
12/10/2019 23:00,12/11/2019 4:30,0,0,0,15.213
12/11/2019 0:00,12/11/2019 5:30,0,0,0,14.802
12/11/2019 1:00,12/11/2019 6:30,0.053,0.023,0.05,15.325
12/11/2019 2:00,12/11/2019 7:30,0.224,0.125,0.138,16.95
12/11/2019 3:00,12/11/2019 8:30,0.409,0.302,0.184,20.084
12/11/2019 4:00,12/11/2019 9:30,0.528,0.442,0.205,22.707
12/11/2019 5:00,12/11/2019 10:30,0.596,0.531,0.216,23.907
12/11/2019 6:00,12/11/2019 11:30,0.556,0.448,0.245,24.534
12/11/2019 7:00,12/11/2019 12:30,0.409,0.232,0.265,24.649
